model,task,scheduler,start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time,mns,max_tokens,n_samples,energy_per_token,time_per_token_ms,token_per_second,decode_token_per_second,decode_timer_per_token_ms,PD_ratio
deepseek-coder-33b-instruct,humaneval,single_step,1752834331.4078417,batch_0_mns64_max-toks256_n256,79.18137001991272,15625.145000040531,34560,65536,2.9179341793060303,79.18098759651184,64,256,256,0.23842079162659502,1.208205987495603,827.6694376912,966.9731089681419,1.0341549219161856,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752834432.6279554,batch_0_mns32_max-toks256_n256,128.85413122177124,24486.0,34560,65536,1.5478413105010986,128.85373544692993,32,256,256,0.373626708984375,1.966151969099883,508.6061221211898,560.4809385522816,1.7841819965956258,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752834583.4929602,batch_0_mns16_max-toks256_n256,223.96805024147037,44374.44500005245,34560,65536,0.8773775100708008,223.96766829490664,16,256,256,0.6771002960213082,3.4174754073319495,292.6131648212439,310.96078152436695,3.215839615201249,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752834829.8793046,batch_0_mns8_max-toks256_n256,423.5512545108795,84671.79699999094,34560,65536,0.5255234241485596,423.5508935451508,8,256,256,1.291989089965682,6.462873741838849,154.7297978745961,160.4978166529803,6.230614352606091,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752835275.5833583,batch_0_mns1_max-toks256_n256,3203.102340221405,621989.5670000315,34560,65536,0.2375004291534423,3203.101951599121,1,256,256,9.490807601929191,48.87545702513307,20.460164252969207,20.77457711397803,48.135757205240864,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752838500.8992093,batch_0_mns256_max-toks128_n256,41.442381620407104,8970.23600000143,34560,32768,5.419738054275513,41.44198107719421,256,128,256,0.27374987792973116,1.2647088951780459,790.6881486720431,902.5434221759257,1.1079799325212718,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752838564.4062686,batch_0_mns128_max-toks128_n256,40.60598063468933,8662.815999984741,34560,32768,5.345559597015381,40.60561490058899,128,128,256,0.26436816406203434,1.2391850250423886,806.9747236200617,1086.8176696888038,0.9201175393903349,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752838627.0133398,batch_0_mns64_max-toks128_n256,45.27780747413635,9179.70199996233,34560,32768,2.9138383865356445,45.27735781669617,64,128,256,0.28014227294806915,1.3817553044646047,723.7099547878456,966.9728470630985,1.034155202017525,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752838694.5503335,batch_0_mns32_max-toks128_n256,69.79086065292358,13611.619000017645,34560,32768,1.5672392845153809,69.7904965877533,32,128,256,0.41539364624077285,2.129836931999307,469.51706417489675,567.8659712292848,1.7609789116880086,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752838786.5199535,batch_0_mns16_max-toks128_n256,116.42540168762208,23432.5870000124,34560,32768,0.8885726928710938,116.42507004737854,16,128,256,0.7151058044437378,3.553011170879472,281.45060721301144,318.0956882223792,3.143708126282129,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1753292032.8618188,batch_0_mns256_max-toks8_n128,5.826079607009888,1701.5719999969006,17280,1024,4.997581720352173,5.825598001480103,256,8,128,1.6616914062469732,5.6890605483204135,175.76141574995512,269.2883209648157,3.7134919049484387,0.05925925925925926
deepseek-coder-33b-instruct,humaneval,single_step,1753292043.2072103,batch_0_mns256_max-toks1_n128,5.320726633071899,1561.6689999997616,17280,128,4.98784875869751,5.320497512817383,256,1,128,12.200539062498137,41.5663868188858,24.05686456515052,0.0,,0.007407407407407408
deepseek-coder-33b-instruct,humaneval,single_step,1753350566.508749,batch_0_mns1_max-toks128_n256,1515.9684715270996,452460.6949999929,34560,32768,0.2327034473419189,1515.9677772521973,1,128,256,13.80800460815408,46.26366507727653,21.615225260583024,22.323592838728914,44.79565665008515,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1753352105.7856815,batch_0_mns8_max-toks128_n256,206.85563254356384,61324.10699999333,34560,32768,1.5668210983276367,206.8550510406494,8,128,256,1.8714632263181559,6.312715180683881,158.40999636835633,207.4562801465786,4.820292734900328,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752825798.8545458,batch_0_mns256_max-toks512_n128,42.902544260025024,11994.458000004292,17280,65536,5.91192102432251,42.90170574188232,256,512,128,0.1830209045410811,0.6546280783368273,1527.5550933016339,1637.3865763551767,0.6107293258907744,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752825864.9612648,batch_0_mns128_max-toks512_n128,42.174004554748535,11995.148000001907,17280,65536,5.971721172332764,42.17321848869324,128,512,128,0.18303143310549785,0.6435122450056951,1553.94301992176,1806.7368654367826,0.5534840292076776,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752825930.4766543,batch_0_mns64_max-toks512_n128,48.83201050758362,13731.456000000238,17280,65536,3.281445264816284,48.8313353061676,64,512,128,0.20952539062500364,0.7451070450770203,1342.0704844790744,1547.4180686543496,0.6462377687431361,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752826002.0682323,batch_0_mns32_max-toks512_n128,64.96646451950073,17827.912000000477,17280,65536,1.6236040592193604,64.96588587760925,32,512,128,0.2720323486328198,0.9913007488648873,1008.7666072751783,1118.6199546807725,0.8939586638121223,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752826090.5414584,batch_0_mns16_max-toks512_n128,115.17865228652954,30948.298000007868,17280,65536,0.8584291934967041,115.1780972480774,16,512,128,0.4722335510255107,1.757478290528525,568.9943292353023,603.8894286461989,1.655932282573323,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752826228.7289126,batch_0_mns8_max-toks512_n128,216.7292251586914,56907.22499999404,17280,65536,0.470163345336914,216.7285358905792,8,512,128,0.8683353424071356,3.3070150129788085,302.3865376347553,312.6478627484667,3.198486601536521,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752826468.3979528,batch_0_mns1_max-toks512_n128,1617.063951730728,423173.6049999893,17280,65536,0.1434886455535888,1617.063304901123,1,512,128,6.457116775512532,24.67442787019536,40.5277725286359,40.91330841680703,24.44192461319515,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828108.3716457,batch_0_mns256_max-toks256_n128,23.616309642791748,6732.187999993563,17280,32768,6.036048650741577,23.61552739143372,256,256,128,0.20545007324199105,0.720688702131156,1387.5156828324175,1584.5979166234183,0.6310749178131422,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828155.173139,batch_0_mns128_max-toks256_n128,23.01814103126526,6655.613000005484,17280,32768,6.015699148178101,23.017380237579346,128,256,128,0.20311318969743297,0.7024346996331587,1423.57282264852,1919.7242504600467,0.5209081459279155,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828201.0849447,batch_0_mns64_max-toks256_n128,27.28417944908142,7617.3889999985695,17280,32768,3.1880745887756348,27.28380846977234,64,256,128,0.23246426391597197,0.832635756523814,1200.9890222703107,1561.122667994456,0.6405646529267816,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828251.2521946,batch_0_mns32_max-toks256_n128,34.80250144004822,9537.00299999118,17280,32768,1.627573013305664,34.80194449424744,32,256,128,0.2910462341305902,1.0620710600051098,941.5415169638623,1153.6744816825444,0.8667956307238223,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828308.965037,batch_0_mns16_max-toks256_n128,58.50508046150208,15845.4810000062,17280,32768,0.8555805683135986,58.50402474403381,16,256,128,0.48356570434589236,1.785401145752985,560.0881110070812,631.8181297135932,1.5827339434740593,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828390.591336,batch_0_mns8_max-toks256_n128,111.85998368263245,28620.344000011683,17280,32768,0.4697635173797607,111.85941767692566,8,256,128,0.8734235839847315,3.413678517972585,292.9376433038727,312.81216705018784,3.1968065994042973,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752828526.856239,batch_0_mns1_max-toks256_n128,792.3726758956909,207903.1099999845,17280,32768,0.1444044113159179,792.3720073699951,1,256,128,6.344699401854996,24.1812746389769,41.35427810273663,42.17659605355386,23.70983183968301,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829341.4488332,batch_0_mns256_max-toks128_n128,14.741810083389282,4207.994000017643,17280,16384,6.194068193435669,14.741047620773315,256,128,128,0.25683557129013934,0.89972214482259,1111.3967624953395,1395.9907875090544,0.7163371054792967,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829378.2701774,batch_0_mns128_max-toks128_n128,15.042184114456177,4209.231000006199,17280,16384,6.1495513916015625,15.04159426689148,128,128,128,0.2569110717777221,0.9180660563288257,1089.2035275817614,1828.0300678809188,0.5470369539157612,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829415.3594637,batch_0_mns64_max-toks128_n128,15.605010032653809,4516.3089999854565,17280,16384,3.1815459728240967,15.604400634765623,64,128,128,0.2756536254873936,0.952417030930519,1049.9192224622823,1758.942228979109,0.5685235043679635,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829452.9831128,batch_0_mns32_max-toks128_n128,18.78535342216492,5451.680000007153,17280,16384,1.623664617538452,18.78480172157288,32,128,128,0.33274414062543656,1.1465333082014697,872.1688451529715,1322.6265938151894,0.7560712937998961,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829493.7952707,batch_0_mns16_max-toks128_n128,32.668110609054565,8655.953999996185,17280,16384,0.8571462631225586,32.66758394241333,16,128,128,0.5283175048825797,1.9938710902351886,501.5288516703771,629.8104479158399,1.587779312504558,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829548.4836128,batch_0_mns8_max-toks128_n128,58.70274496078491,14699.164999991655,17280,16384,0.4690215587615967,58.70220494270325,8,128,128,0.8971658325190219,3.582898250897415,279.1010882190428,317.50992205732007,3.1495078752829335,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752829629.1981533,batch_0_mns1_max-toks128_n128,403.8616364002228,103027.60400000216,17280,16384,0.1444308757781982,403.8609042167664,1,128,128,6.288305908203257,24.649713392136622,40.56834946254618,42.18234642467772,23.70659967400427,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752830055.3068314,batch_0_mns256_max-toks512_n256,81.47096061706543,22831.587999999523,34560,131072,6.1757543087005615,81.46959686279297,256,512,256,0.1741911926269495,0.6215636967681348,1608.8186392704056,1737.3748796736757,0.5755810169120357,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752830158.866137,batch_0_mns128_max-toks512_n256,85.9377613067627,24406.694999992847,34560,131072,6.133590936660767,85.936842918396,128,512,256,0.18620830535883215,0.6556460793945007,1525.1968169397212,1775.6884906570847,0.5631618413148327,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752830266.9299371,batch_0_mns64_max-toks512_n256,98.86416864395142,27892.41899999976,34560,131072,3.2846603393554688,98.86336398124696,64,512,256,0.21280226898193177,0.7542676084995038,1325.7786091545622,1525.9865309753043,0.6553137787925754,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752830387.877461,batch_0_mns32_max-toks512_n256,126.22751355171204,35699.61500000954,34560,131072,1.713890552520752,126.22676515579224,32,512,256,0.27236644744880323,0.9630337917769793,1038.3790055905943,1162.6395142049876,0.8601118298338584,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752830536.317813,batch_0_mns16_max-toks512_n256,231.93169045448303,62746.65799999237,34560,131072,0.9465501308441162,231.93095755577087,16,512,256,0.47871900939935585,1.7694927792035742,565.1319133800006,603.4313282922124,1.6571893985519903,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752830790.493601,batch_0_mns8_max-toks512_n256,436.43999218940735,115717.45600000024,34560,131072,0.5460991859436035,436.4392418861389,8,512,256,0.8828541259765643,3.329767165269004,300.3207825719075,312.23624109962697,3.2027031726945636,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752831249.4447176,batch_0_mns1_max-toks512_n256,3230.175268888473,828044.2069999874,34560,131072,0.2177939414978027,3230.174369573593,1,512,256,6.317475944518947,24.644274670208688,40.57736472148238,41.20941752552386,24.26629785244187,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752834501.8857572,batch_0_mns256_max-toks256_n256,45.75146484375,13024.249000012876,34560,65536,6.187127351760864,45.74872326850891,256,256,256,0.19873426818867304,0.698070118232863,1432.4350099787619,1649.9707599860023,0.6060713463846374,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752834569.7091842,batch_0_mns128_max-toks256_n256,48.24846816062927,13758.115000009537,34560,65536,6.175519227981567,48.24758982658386,128,256,256,0.2099321746827627,0.7361997959378641,1358.3021906895967,1818.5145994314619,0.5498993520935377,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752834640.05441,batch_0_mns64_max-toks256_n256,54.39047050476074,15501.037000000477,34560,65536,3.301531791687012,54.38969922065735,64,256,256,0.2365270538330151,0.8299209475808311,1204.9169531317752,1585.0683708667336,0.6308876124082827,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752834716.516587,batch_0_mns32_max-toks256_n256,70.4182620048523,19666.75300002098,34560,65536,1.7184906005859375,70.41754102706909,32,256,256,0.3000908355716092,1.0744864048319869,930.6676724779735,1151.9253850462385,0.8681117830907598,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752834809.0037465,batch_0_mns16_max-toks256_n256,121.4253225326538,32784.638000011444,34560,65536,0.9407839775085448,121.42467761039734,16,256,256,0.5002538757325965,1.8527935426391196,539.7226759053987,613.6908397021506,1.6294849707799797,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752834952.5079985,batch_0_mns8_max-toks256_n256,230.70811128616333,60281.96800002456,34560,65536,0.5501267910003662,230.7073872089386,8,256,256,0.9198298339847497,3.5203153565817047,284.06456814477207,306.32922641592785,3.2644616111236457,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752835205.4657426,batch_0_mns1_max-toks256_n256,1642.192077875137,417543.02799999714,34560,65536,0.2237391471862793,1642.191232919693,1,256,256,6.371200988769488,25.0578496234084,39.90763375548508,41.18833244878724,24.278720223582255,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752836869.8809931,batch_0_mns256_max-toks128_n256,28.48637056350708,8142.836999982595,34560,32768,6.130708456039429,28.485072374343872,256,128,256,0.24849966430610948,0.8692954215803184,1150.3044912986552,1454.3071837330974,0.6876126386401221,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752836920.4283874,batch_0_mns128_max-toks128_n256,30.001363277435303,8506.411000013351,34560,32768,6.1143412590026855,30.000513553619385,128,128,256,0.25959506225626683,0.915543016162701,1092.2170335054589,1829.3244806498647,0.5466498757206549,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752836972.4867122,batch_0_mns64_max-toks128_n256,32.735835552215576,9273.333999991415,34560,32768,3.267411470413208,32.734912633895874,64,128,256,0.28299969482395676,0.9989902537199669,1000.9825454961466,1653.1926389719233,0.6048901842569742,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752837027.312131,batch_0_mns32_max-toks128_n256,41.1791410446167,11417.826999992132,34560,32768,1.70367431640625,41.17841982841492,32,128,256,0.34844442748999427,1.2566656441777013,795.742678665798,1180.1197511645232,0.8473716324239265,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752837090.60745,batch_0_mns16_max-toks128_n256,64.11242294311523,17493.44099998474,34560,32768,0.9285452365875244,64.11177515983582,16,128,256,0.5338574523921125,1.9565361071727239,511.102193549508,660.0657498718642,1.5150005892505796,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752837177.09029,batch_0_mns8_max-toks128_n256,119.50489592552184,30555.679000020027,34560,32768,0.5465359687805176,119.5041024684906,8,128,256,0.932485321045533,3.6469757833401673,274.1979711059015,318.69590350045587,3.1377874300118505,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,single_step,1752837318.8526273,batch_0_mns1_max-toks128_n256,822.633207321167,209177.89199998972,34560,32768,0.405224084854126,822.6322810649872,1,128,256,6.383602661132499,25.104744905547705,39.83306254643686,45.22491036769318,22.111707726332146,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752827624.2593362,batch_0_mns256_max-toks512_n128,20.80357313156128,5636.880999982357,17280,65536,1.0704569816589355,20.80293035507202,256,512,128,0.08601197814914485,0.3174275261699222,3150.2280683011504,3227.101233938677,0.3098756213419125,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752827668.0613246,batch_0_mns128_max-toks512_n128,20.813963413238525,5661.0139999985695,17280,65536,1.073498010635376,20.813426971435547,128,512,128,0.08638021850583755,0.3175876918248832,3148.6554818442914,3313.397058580733,0.3018050605828515,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752827711.930743,batch_0_mns64_max-toks512_n128,26.76473617553711,7186.726000010967,17280,65536,0.6067290306091309,26.76439046859741,64,512,128,0.10966073608415172,0.4083921885467134,2448.595030796519,2559.8719448537327,0.3906445406421057,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752827761.432547,batch_0_mns32_max-toks512_n128,37.74991154670715,10107.254999995232,17280,65536,0.348881721496582,37.74953007698059,32,512,128,0.15422447204582568,0.5760121166531462,1736.0570479460255,1799.1777500959938,0.555809452371588,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752827821.9187772,batch_0_mns16_max-toks512_n128,61.20306563377381,15987.754999995232,17280,65536,0.2136685848236084,61.20268535614014,16,512,128,0.24395378112785693,0.9338788659079,1070.7960348286074,1099.4102124980716,0.9095785982629792,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752827905.8090844,batch_0_mns8_max-toks512_n128,109.6679801940918,28211.75199997425,17280,65536,0.1506245136260986,109.66758441925047,8,512,128,0.4304771728511696,1.6733945376472545,597.5855476139302,609.8193825395122,1.6398298063856749,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752828038.206621,batch_0_mns1_max-toks512_n128,792.833395242691,198537.2219999433,17280,65536,0.0971431732177734,792.8329558372498,1,512,128,3.029437591551869,12.097670834918972,82.66049386067931,83.81352899085104,11.931247998269571,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752828853.184649,batch_0_mns256_max-toks256_n128,9.451099634170532,2599.4430000185966,17280,32768,1.0866045951843262,9.450706243515016,256,256,128,0.0793287048345519,0.2884126661228948,3467.109782815855,3664.205500721187,0.27291045761575883,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752828884.675015,batch_0_mns128_max-toks256_n128,9.06991457939148,2536.4549999833107,17280,32768,1.0759458541870115,9.069421529769896,128,256,128,0.07740646362253756,0.2767767800833098,3612.8234409676743,4083.07827088292,0.24491325751239176,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752828915.674786,batch_0_mns64_max-toks256_n128,12.137974262237549,3273.397000014782,17280,32768,0.6117310523986816,12.137718439102173,64,256,128,0.09989614868209173,0.3704137707245536,2699.626749246332,2990.5138708146496,0.3343906910980449,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752828949.730744,batch_0_mns32_max-toks256_n128,17.921696662902832,4635.583000004292,17280,32768,0.3475162982940674,17.92132306098938,32,256,128,0.14146676635755287,0.5469153766171075,1828.3983160940559,1974.3967835099504,0.5064838072832893,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752828989.586606,batch_0_mns16_max-toks256_n128,29.426433086395264,7411.087000012398,17280,32768,0.2145507335662841,29.426072359085083,16,256,128,0.22616842651405022,0.8980124621302821,1113.5566415336164,1177.9129534364583,0.8489591672140009,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829040.9632463,batch_0_mns8_max-toks256_n128,52.98684239387512,13111.231999993324,17280,32768,0.1502025127410888,52.98645639419556,8,256,128,0.4001230468747963,1.6170183225767687,618.4176772871398,645.2683989840735,1.5497427141549542,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829115.994279,batch_0_mns1_max-toks256_n128,402.7511429786682,98110.4239999652,17280,32768,0.0933754444122314,402.7506885528565,1,256,128,2.994092529295813,12.290975602809342,81.3604146661244,83.52117791840779,11.973011216112212,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829540.847827,batch_0_mns256_max-toks128_n128,5.101846694946289,1370.2289999723434,17280,16384,1.0818500518798828,5.1014721393585205,256,128,128,0.08363214111159323,0.3113691491307691,3211.386186148913,3564.191884826114,0.280568508181985,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829567.9298608,batch_0_mns128_max-toks128_n128,4.744898557662964,1316.0309999585152,17280,16384,1.0750272274017334,4.744483470916748,128,128,128,0.08032415771231172,0.28958028997294605,3452.971607483579,4429.583093542099,0.22575488006036112,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829594.6016133,batch_0_mns64_max-toks128_n128,6.1053009033203125,1638.475000023842,17280,16384,0.6086738109588623,6.104959487915039,64,128,128,0.10000457763817396,0.3726171562448144,2683.569615887353,3325.727367700081,0.300686102448486,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829622.6451054,batch_0_mns32_max-toks128_n128,9.162180423736572,2328.451000034809,17280,16384,0.349334716796875,9.161933422088625,32,128,128,0.14211737060759333,0.5592000379692764,1788.2206245964958,2093.5391767639176,0.47766003669716245,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829653.7198374,batch_0_mns16_max-toks128_n128,14.87547779083252,3671.6050000190735,17280,16384,0.2102611064910888,14.875086069107056,16,128,128,0.2240969848644454,0.9079032024601474,1101.4100004301815,1232.13225012001,0.8116011896471339,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829690.9237618,batch_0_mns8_max-toks128_n128,26.583558797836304,6428.112999975681,17280,16384,0.148378849029541,26.583171606063843,8,128,128,0.39234088134617195,1.62250803259667,616.3207915312502,671.4720201221975,1.4892653305464842,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829739.4455054,batch_0_mns1_max-toks128_n128,200.3257873058319,48275.23900002241,17280,16384,0.093531847000122,200.32536268234253,1,128,128,2.9464867553724616,12.226889812154695,81.78677453535722,86.30570602088898,11.586719419895195,0.9481481481481482
deepseek-coder-6.7b-instruct,humaneval,single_step,1752829961.7614715,batch_0_mns256_max-toks512_n256,42.42802286148071,11714.75,34560,131072,1.1505177021026611,42.42772054672241,256,512,256,0.08937644958496094,0.32369781911256723,3089.278999116332,3169.1837841192596,0.3155386585691204,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752830026.215355,batch_0_mns128_max-toks512_n256,40.2658634185791,11366.452000021936,34560,131072,1.1530208587646484,40.26525950431824,128,512,256,0.08671914672868299,0.30719955066160765,3255.1642724621665,3446.170032889859,0.29017720845347517,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752830088.5030055,batch_0_mns64_max-toks512_n256,52.14380192756653,14602.480000019072,34560,131072,0.6872618198394775,52.14346194267273,64,512,256,0.111408081054833,0.3978230433858698,2513.664043563095,2648.3783740131253,0.377589550576448,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752830162.9107437,batch_0_mns32_max-toks512_n256,77.94916725158691,20939.09499996901,34560,131072,0.4228138923645019,77.94872498512268,32,512,256,0.15975261688208778,0.5947015761194052,1681.5060971332134,1754.3498236307637,0.5700117425442676,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752830262.863263,batch_0_mns16_max-toks512_n256,123.3863754272461,32774.48000001907,34560,131072,0.285167932510376,123.38605856895448,16,512,256,0.250049438476708,0.9413609204784735,1062.289086182661,1100.925258621351,0.9083268752070089,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752830408.2606852,batch_0_mns8_max-toks512_n256,217.2591474056244,56098.47200000286,34560,131072,0.2249629497528076,217.258647441864,8,512,256,0.4279973754883031,1.657551936659729,603.2979580615201,622.7544159494944,1.6057694243329144,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752830647.5428054,batch_0_mns1_max-toks512_n256,1547.452909708023,396745.5170000196,34560,131072,0.1687371730804443,1547.452561378479,1,512,256,3.0269280776979035,11.806126109149773,84.70176971312875,86.96390985392743,11.499023004826851,3.7925925925925927
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832217.1986053,batch_0_mns256_max-toks256_n256,16.77245020866394,4549.658999979496,34560,65536,1.1543431282043457,16.771681308746338,256,256,256,0.06942228698699182,0.2559155473136343,3907.3599375568197,4179.763889676124,0.23924796385507957,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832255.9695034,batch_0_mns128_max-toks256_n256,18.778998374938965,5191.416000008583,34560,65536,1.1420085430145264,18.77854633331299,128,256,256,0.07921472167981847,0.2865378774004057,3489.855991864795,3957.5673871112404,0.2526804731757033,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832296.750907,batch_0_mns64_max-toks256_n256,23.97235465049744,6611.259999990463,34560,65536,0.6835319995880127,23.97195196151733,64,256,256,0.10087982177719823,0.36578295839717606,2733.8157204611557,3073.702954074356,0.3253404818036978,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832342.7350066,batch_0_mns32_max-toks256_n256,36.78323531150818,9500.847999989986,34560,65536,0.4227733612060547,36.78288006782532,32,256,256,0.1449714355467222,0.5612622080661822,1781.6812318163893,1954.4296686590435,0.511658217246626,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832401.5421124,batch_0_mns16_max-toks256_n256,60.89502501487732,15400.060000002384,34560,65536,0.2803614139556885,60.89473557472229,16,256,256,0.23498626708988013,0.9291799251514021,1076.212711695066,1157.2571662429702,0.8641121689887608,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832484.4099162,batch_0_mns8_max-toks256_n256,106.119633436203,26986.01700001955,34560,65536,0.2182343006134033,106.11927247047424,8,256,256,0.4117739410403374,1.6192515940929297,617.5671539555301,658.4884458355714,1.5186295315038925,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752832612.5264614,batch_0_mns1_max-toks256_n256,764.4346251487732,198788.0489999652,34560,65536,0.1594345569610595,764.43425989151,1,256,256,3.033264907836383,11.664341123832855,85.73133377788254,90.21317274462544,11.084855676573866,1.8962962962962964
deepseek-coder-6.7b-instruct,humaneval,single_step,1752833399.1701815,batch_0_mns256_max-toks128_n256,8.849420070648193,2388.4699999690056,34560,32768,1.149146556854248,8.84851861000061,256,128,256,0.07289031982327288,0.27003535797121003,3702.8415125964116,4222.187684860723,0.23684404262407557,0.9481481481481482
